Id,Code,City Name,City Abbr,Longitude,Latitude.City PinYin
1550,P,平潭,PT,119.791197,25.503672,pingtan
1569,P,屏南,PN,118.987544,26.910826,pingnan
516,P,平和,PH,117.315872,24.36344,pinghe
520,P,浦城,PC,118.541382,27.91721,pucheng
180,P,莆田,PT,119.007713,25.454,putian
1581,P,彭泽,PZ,116.55584,29.898865,pengze
870,P,鄱阳,PY,116.70343,29.00563,poyang
150,P,萍乡,PX,113.854271,27.62289,pingxiang
1623,P,平阴,PY,116.455054,36.286923,pingyin
951,P,平邑,PY,117.64048,35.505871,pingyi
1630,P,蓬莱,PL,120.762689,37.811168,penglai
1636,P,平原,PY,116.433904,37.164465,pingyuan
933,P,平度,PD,119.959938,36.786701,pingdu
374,P,濮阳,PA,115.498688,35.895161,puyang
1178,P,濮阳,PY,115.023844,35.710349,puyang
269,P,平顶山,PDS,113.192413,33.76609,pingdingshan
664,P,平舆,PY,114.619408,32.96183,pingyu
757,P,平江,PJ,113.581337,28.70203,pingjiang
1749,P,平远,PY,115.891729,24.569651,pingyuan
529,P,普宁,PN,116.165688,23.297359,puning
1838,P,凭祥,PX,106.759038,22.108882,pingxiang
1786,P,平乐,PL,110.642821,24.632216,pingle
1805,P,平果,PG,107.580403,23.320479,pingguo
1798,P,浦北,PB,109.556341,22.268335,pubei
569,P,平南,PN,110.392151,23.53919,pingnan
1854,P,彭水苗族土家族自治县,PSMZTJZZZX,108.166551,29.293856,pengshuimiaozutujiazuzizhixian
1871,P,蓬溪,PX,105.713699,30.774883,pengxi
315,P,攀枝花,PZH,101.718719,26.582279,panzhihua
1034,P,平昌,PC,107.103577,31.560539,pingchang
1866,P,平武,PW,104.530555,32.407588,pingwu
1041,P,蓬安,PA,106.4123,31.028601,pengan
1891,P,屏山,PS,104.162617,28.64237,pingshan
1945,P,普格,PG,102.541082,27.376828,puge
1029,P,彭州,PZ,103.958107,30.990179,pengzhou
1855,P,蒲江,PJ,103.511541,30.194359,pujiang
1972,P,普定,PD,105.745609,26.305794,puding
2016,P,平塘,PT,107.32405,25.831803,pingtang
1988,P,普安,PA,104.955347,25.786404,puan
578,P,盘县,PX,104.471581,25.70993,panxian
2082,P,屏边苗族自治县,PBMZZZX,103.687229,22.987013,pingbianmiaozuzizhixian
294,P,普洱,PE,100.96624,22.825211,puer
2189,P,普兰,PL,81.177588,30.291896,pulan
2273,P,平利,PL,109.361865,32.387933,pingli
2233,P,蒲城,PC,109.589653,34.956034,pucheng
524,P,平凉,PL,106.665298,35.54303,pingliang
2414,P,彭阳,PY,106.641512,35.849975,pengyang
2406,P,平罗,PL,106.54489,38.90674,pingluo
2475,P,皮山,PS,78.282301,37.616332,pishan
609,S,深州,SZ,115.560013,38.000221,shenzhou
347,S,三河,SH,117.078217,39.98246,sanhe
1140,S,顺平,SP,115.135429,38.837589,shunping
1221,S,尚义,SY,113.977713,41.080091,shangyi
605,S,涉县,SX,113.691422,36.584949,shexian
1241,S,肃宁,SN,115.835856,38.427102,suning
604,S,沙河,SH,114.503319,36.85516,shahe
31,S,石家庄,SJZ,114.514297,38.042759,shijiazhuang
1582,S,深泽,SZ,115.200207,38.18454,shenze
1311,S,神池,SC,112.200438,39.088467,shenchi
1337,S,石楼,SL,110.837119,36.999426,shilou
392,S,朔州,SZ,112.431808,39.331589,shuozhou
1286,S,山阴,SY,112.816396,39.52677,shanyin
1294,S,寿阳,SY,113.177708,37.891136,shouyang
1406,S,苏尼特左旗,SNTZQ,113.653412,43.854108,sunitezuoqi
1407,S,苏尼特右旗,SNTYQ,112.65539,42.746662,suniteyouqi
1389,S,商都,SD,113.560643,41.560163,shangdu
1395,S,四子王旗,SZWQ,111.70123,41.528114,siziwangqi
16,S,沈阳,SY,123.432358,41.80563,shenyang
910,S,绥中,SZ,120.344307,40.325649,suizhong
361,S,松原,SY,124.82515,45.141102,songyuan
808,S,舒兰,SL,126.965317,44.405861,shulan
171,S,四平,SP,124.350357,43.166458,siping
819,S,双辽,SL,123.50296,43.518452,shuangliao
1504,S,孙吴,SW,127.327315,49.423941,sunwu
1499,S,绥芬河,SFH,131.164856,44.396864,suifenhe
1481,S,绥滨,SB,131.860526,47.289892,suibin
699,S,双鸭山,SYS,131.159103,46.64658,shuangyashan
228,S,绥化,SH,126.969322,46.652458,suihua
1163,S,绥棱,SL,127.114777,47.236092,suiling
702,S,尚志,SZ,127.960274,45.211021,shangzhi
1,S,上海,SH,121.473701,31.23037,shanghai
8,S,苏州,SZ,120.583191,31.29834,suzhou
845,S,射阳,SY,120.258148,33.77496,sheyang
206,S,宿迁,SQ,118.27549,33.961929,suqian
826,S,沭阳,SY,118.804062,34.112148,shuyang
847,S,泗洪,SH,118.21624,33.459,sihong
849,S,泗阳,SY,118.703346,33.721008,siyang
1521,S,嵊泗,SS,122.457809,30.727166,shengsi
1113,S,三门,SM,121.395683,29.10467,sanmen
69,S,绍兴,SX,120.5802,30.030331,shaoxing
1094,S,嵊州,SZ,120.821701,29.58849,shengzhou
1522,S,遂昌,SC,119.27589,28.5924,suichang
1523,S,松阳,SY,119.485292,28.449937,songyang
458,S,寿县,SX,116.787079,32.573318,shouxian
1533,S,宿松,SS,116.120204,30.158327,susong
467,S,舒城,SC,116.9487,31.46209,shucheng
135,S,宿州,SZ,116.963913,33.646141,suzhou
1540,S,泗县,SX,117.885443,33.47758,sixian
1535,S,歙县,SX,118.428025,29.867748,shexian
473,S,濉溪,SX,116.766197,33.915371,suixi
1542,S,石台,ST,117.482907,30.210324,shitai
270,S,三明,SM,117.639221,26.263849,sanming
1160,S,沙县,SX,117.792679,26.39617,shaxian
1570,S,寿宁,SN,119.506733,27.457798,shouning
329,S,石狮,SS,118.648048,24.73172,shishi
513,S,邵武,SW,117.492531,27.340361,shaowu
1561,S,顺昌,SC,117.80771,26.792851,shunchang
1563,S,松溪,SX,118.783491,27.525785,songxi
1565,S,上杭,SH,116.424774,25.050019,shanghang
97,S,上饶,SR,117.943573,28.45463,shangrao
1617,S,上饶,SR,117.90612,28.453897,shangrao
1604,S,上高,SG,114.932653,28.234789,shanggao
1587,S,上犹,SY,114.540537,25.794284,shangyou
1593,S,石城,SC,116.342249,26.326582,shicheng
889,S,上栗,SL,113.795372,27.880421,shangli
1598,S,遂川,SC,114.51689,26.323705,suichuan
1625,S,商河,SH,117.156369,37.310544,shanghe
1632,S,泗水,SS,117.273605,35.653216,sishui
932,S,寿光,SG,118.790977,36.855412,shouguang
947,S,莘县,SX,115.670723,36.233608,shenxian
937,S,单县,SX,116.087242,34.79438,shanxian
658,S,社旗,SQ,112.947929,33.056141,sheqi
1643,S,嵩县,SX,112.087765,34.131563,songxian
646,S,沈丘,SQ,115.098557,33.409401,shenqiu
656,S,商水,SS,114.611649,33.542561,shangshui
1671,S,商城,SC,115.406297,31.799982,shangcheng
253,S,商丘,SQ,115.656349,34.414268,shangqiu
631,S,上蔡,SC,114.264351,33.26255,shangcai
1673,S,遂平,SP,114.00371,33.14698,suiping
401,S,三门峡,SMX,111.200302,34.77261,sanmenxia
383,S,随州,SZ,113.382622,31.69013,suizhou
747,S,随县,SX,113.29995,31.8538,suixian
721,S,松滋,SZ,111.767433,30.1696,songzi
733,S,石首,SS,112.425499,29.72085,shishou
748,S,沙洋,SY,112.588539,30.709181,shayang
196,S,十堰,SY,110.79801,32.62918,shiyan
5584,S,神农架林区,SNJLQ,110.5723,31.33525,shennongjialinqu
1710,S,桑植,SZ,110.164039,29.399939,sangzhi
790,S,石门,SM,111.379822,29.584129,shimen
791,S,双峰,SF,112.193916,27.45702,shuangfeng
173,S,邵阳,SY,111.467697,27.238899,shaoyang
1706,S,邵阳,SY,111.2757,26.989713,shaoyang
1707,S,绥宁,SN,110.155075,26.580622,suining
754,S,邵东,SD,111.744461,27.25844,shaodong
1715,S,双牌,SP,111.662146,25.959397,shuangpai
1703,S,韶山,SS,112.52848,27.922682,shaoshan
11,S,深圳,SZ,114.059563,22.54286,shenzhen
544,S,汕尾,SW,115.375137,22.78566,shanwei
542,S,四会,SH,112.734039,23.327431,sihui
72,S,韶关,SG,113.597229,24.81039,shaoguan
1734,S,始兴,SX,114.067205,24.948364,shixing
560,S,遂溪,SX,110.250061,21.377081,suixi
200,S,汕头,ST,116.682213,23.3535,shantou
1795,S,上思,SS,107.982139,22.151423,shangsi
1769,S,上林,SL,108.603937,23.431769,shanglin
1777,S,三江侗族自治县,SJDZZZX,109.614846,25.78553,sanjiangdongzuzizhixian
1839,S,三沙,SS,112.33356,16.83272,sansha
165,S,三亚,SY,109.512093,18.25248,sanya
1851,S,石柱土家族自治县,SZTJZZZX,108.112448,29.99853,shizhutujiazuzizhixian
291,S,遂宁,SN,105.592728,30.53286,suining
1016,S,射洪,SH,105.388359,30.87113,shehong
1040,S,三台,ST,105.094589,31.095631,santai
1909,S,松潘,SP,103.599177,32.63838,songpan
1931,S,石渠,SQ,98.100887,32.975302,shiqu
1932,S,色达,SD,100.331657,32.268777,seda
1048,S,什邡,SF,104.166939,31.127359,shifang
1898,S,石棉,SM,102.35962,29.234063,shimian
1962,S,绥阳,SY,107.191024,27.951342,suiyang
2021,S,三都水族自治县,SDSZZZX,107.87747,25.985183,sandushuizuzizhixian
1996,S,施秉,SB,108.12678,27.034657,shibing
1997,S,三穗,SS,108.681121,26.959884,sansui
1959,S,水城,SC,104.95685,26.540478,shuicheng
1980,S,石阡,SQ,108.229854,27.519386,shiqian
1981,S,思南,SN,108.255827,27.941331,sinan
1985,S,松桃苗族自治县,STMZZZX,109.202627,28.165419,songtaomiaozuzizhixian
2038,S,施甸,SD,99.183758,24.730847,shidian
2029,S,师宗,SZ,103.993808,24.825681,shizong
2068,S,双江拉祜族佤族布朗族傣族自治县,SJLHZWZBLZDZZZX,99.824419,23.477476,shuangjianglahuzuwazubulangzudaizuzizhixian
2024,S,石林彝族自治县,SLYZZZX,103.271962,24.754545,shilinyizuzizhixian
2025,S,嵩明,SM,103.038777,25.335087,songming
2072,S,双柏,SB,101.63824,24.685094,shuangbai
2083,S,石屏,SP,102.484469,23.712569,shiping
2049,S,水富,SF,104.415376,28.629688,shuifu
2046,S,绥江,SJ,103.961095,28.599953,suijiang
2137,S,萨迦,SJ,88.023007,28.901077,sajia
2149,S,萨嘎,SG,85.234622,29.328194,saga
2163,S,山南,SN,91.766529,29.236023,shannan
2167,S,桑日,SR,92.015732,29.259774,sangri
2182,S,申扎,SZ,88.709777,30.929056,shenzha
2183,S,索县,SX,93.784964,31.886173,suoxian
2187,S,双湖,SH,88.837642,33.188515,shuanghu
2269,S,石泉,SQ,108.250512,33.038512,shiquan
2262,S,绥德,SD,110.265377,37.507701,suide
1009,S,神木,SM,110.498962,38.842388,shenmu
2217,S,三原,SY,108.943481,34.613996,sanyuan
2277,S,商洛,SL,109.939776,33.868319,shangluo
2280,S,商南,SN,110.885437,33.526367,shangnan
2281,S,山阳,SY,109.880435,33.530411,shanyang
2312,S,肃北蒙古族自治县,SBMGZZZX,94.87728,39.51224,subeimengguzuzizhixian
2299,S,肃南裕固族自治县,SNYGZZZX,99.617086,38.837269,sunanyuguzuzizhixian
2303,S,山丹,SD,101.088442,38.784839,shandan
921,S,石嘴山,SZS,106.384178,38.9841,shizuishan
258,S,石河子,SHZ,86.078934,44.30653,shihezi
5895,S,双河,SH,82.353656,44.840524,shuanghe
2420,S,鄯善,SS,90.212692,42.865503,shanshan
2448,S,沙雅,SY,82.78077,41.226268,shaya
2460,S,疏附,SF,75.863075,39.378306,shufu
2461,S,疏勒,SL,76.053653,39.399461,shule
2464,S,莎车,SC,77.248884,38.414499,shache
2494,S,沙湾,SW,85.622508,44.329544,shawan
1251,R,饶阳,RY,115.726577,38.232671,raoyang
1208,R,容城,RC,115.866247,39.05282,rongcheng
351,R,任丘,RQ,116.099541,38.711639,renqiu
1194,R,任县,RX,114.684469,37.129952,renxian
1305,R,芮城,RC,110.69114,34.694769,ruicheng
1485,R,饶河,RH,134.021162,46.801288,raohe
828,R,如皋,RG,120.573822,32.371601,rugao
832,R,如东,RD,121.18502,32.329559,rudong
1076,R,瑞安,RA,120.655182,27.778379,ruian
1171,R,瑞昌,RC,115.669081,29.676599,ruichang
880,R,瑞金,RJ,116.027092,25.88562,ruijin
953,R,荣成,RC,122.486282,37.16523,rongcheng
972,R,乳山,RS,121.540199,36.920212,rushan
58,R,日照,RZ,119.527191,35.416458,rizhao
629,R,汝州,RZ,112.844368,34.167171,ruzhou
1644,R,汝阳,RY,112.473789,34.15323,ruyang
665,R,汝南,RN,114.362289,33.006851,runan
1713,R,汝城,RC,113.685686,25.553759,rucheng
1735,R,仁化,RH,113.748627,25.088226,renhua
1737,R,乳源瑶族自治县,RYYZZZX,113.278417,24.776109,ruyuanyaozuzizhixian
540,R,饶平,RP,117.003899,23.66412,raoping
1775,R,融安,RA,109.403621,25.214703,rongan
1776,R,融水苗族自治县,RSMZZZX,109.252744,25.068812,rongshuimiaozuzizhixian
1799,R,容县,RX,110.552467,22.856435,rongxian
1027,R,仁寿,RS,104.134071,29.99572,renshou
1046,R,荣县,RX,104.417664,29.4445,rongxian
1915,R,壤塘,RT,100.979136,32.264887,rangtang
1917,R,若尔盖,REG,102.963726,33.575934,ruoergai
577,R,仁怀,RH,106.401558,27.792339,renhuai
2005,R,榕江,RJ,108.521026,25.931085,rongjiang
2112,R,瑞丽,RL,97.855883,24.010734,ruili
2133,R,日喀则,RKZ,88.884348,29.261454,rikaze
2142,R,仁布,RB,89.843207,29.230299,renbu
2192,R,日土,RT,79.731937,33.382454,ritu
2440,R,若羌,RQ,88.168807,39.023807,ruoqiang
5,T,天津,TJ,117.199371,39.085098,tianjin
87,T,唐山,TS,118.18058,39.630482,tangshan
1206,T,唐县,TX,115.003206,38.759914,tangxian
43,T,太原,TY,112.550667,37.87059,taiyuan
1295,T,太谷,TG,112.554103,37.424595,taigu
1264,T,天镇,TZ,114.09112,40.421336,tianzhen
1274,T,屯留,TL,112.892741,36.314072,tunliu
268,T,通辽,TL,122.24469,43.65247,tongliao
1164,T,土默特右旗,TMTYQ,110.524208,40.568829,tumoteyouqi
1343,T,土默特左旗,TMTZQ,111.133615,40.720416,tumotezuoqi
1344,T,托克托,TKT,111.197317,40.276729,tuoketuo
1402,T,突泉,TQ,121.564856,45.380986,tuquan
1410,T,太仆寺旗,TPSQ,115.28728,41.895199,taipusiqi
1422,T,台安,TA,122.429736,41.38686,taian
382,T,铁岭,TL,123.842407,42.286201,tieling
1438,T,铁岭,TL,123.77555,42.22454,tieling
1460,T,图们,TM,129.846701,42.966621,tumen
823,T,洮南,TN,122.786346,45.33559,taonan
1459,T,通榆,TY,123.088543,44.80915,tongyu
239,T,通化,TH,125.939903,41.728291,tonghua
1449,T,通化,TH,125.753121,41.677918,tonghua
1493,T,汤原,TY,129.904463,46.730048,tangyuan
1495,T,同江,TJ,132.510119,47.651131,tongjiang
1471,T,泰来,TL,123.41953,46.39233,tailai
707,T,铁力,TL,128.032425,46.986641,tieli
1513,T,塔河,TH,124.710516,52.335229,tahe
1468,T,通河,TH,128.747786,45.977618,tonghe
842,T,太仓,TC,121.129753,31.45911,taicang
93,T,泰州,TZ,119.925537,32.45546,taizhou
113,T,泰兴,TX,120.052002,32.171909,taixing
1517,T,泰顺,TS,119.71624,27.557309,taishun
52,T,台州,TZ,121.420563,28.656111,taizhou
1108,T,天台,TT,121.007278,29.14304,tiantai
1084,T,桐乡,TX,120.564323,30.630739,tongxiang
1104,T,桐庐,TL,119.691498,29.793171,tonglu
65,T,铜陵,TL,117.742203,30.908871,tongling
1531,T,铜陵,TL,117.801108,30.961778,tongling
474,T,桐城,TC,116.974159,31.035851,tongcheng
1532,T,太湖,TH,116.305225,30.451869,taihu
461,T,天长,TC,119.003548,32.689449,tianchang
454,T,太和,TH,115.622032,33.160259,taihe
1555,T,泰宁,TN,117.177522,26.897995,taining
1607,T,铜鼓,TG,114.37014,28.520956,tonggu
894,T,泰和,TH,114.908867,26.78993,taihe
923,T,滕州,TZ,117.165962,35.11338,tengzhou
942,T,郯城,TC,118.367172,34.613571,tancheng
74,T,泰安,TA,117.088402,36.19994,taian
1660,T,台前,TQ,115.855681,35.996474,taiqian
622,T,唐河,TH,112.807449,32.681171,tanghe
1667,T,桐柏,TB,113.409207,32.369268,tongbai
1649,T,汤阴,TY,114.362357,35.922349,tangyin
694,T,通许,TX,114.467407,34.480438,tongxu
638,T,太康,TK,114.837791,34.063789,taikang
710,T,天门,TM,113.166138,30.663389,tianmen
1686,T,团风,TF,114.872029,30.63569,tuanfeng
1689,T,通城,TC,113.814131,29.246076,tongcheng
1690,T,通山,TS,114.493163,29.604455,tongshan
766,T,桃江,TJ,112.155708,28.51819,taojiang
776,T,桃源,TY,111.48893,28.90259,taoyuan
1727,T,通道侗族自治县,TDDZZZX,109.783359,26.158349,tongdaodongzuzizhixian
539,T,台山,TS,112.7939,22.25156,taishan
1837,T,天等,TD,107.142441,23.082484,tiandeng
1819,T,天峨,TE,107.174939,24.985964,tiane
1803,T,田阳,TY,106.904315,23.736079,tianyang
1804,T,田东,TD,107.12426,23.600444,tiandong
1811,T,田林,TL,106.235047,24.290262,tianlin
1790,T,藤县,TX,110.931826,23.373963,tengxian
585,T,屯昌,TC,110.10347,19.35182,tunchang
1902,T,通江,TJ,107.247621,31.91212,tongjiang
1899,T,天全,TQ,102.763462,30.059955,tianquan
1961,T,桐梓,TZ,106.826591,28.131559,tongzi
2000,T,天柱,TZ,109.212798,26.909684,tianzhu
2003,T,台江,TJ,108.314637,26.669138,taijiang
226,T,铜仁,TR,109.180992,27.69066,tongren
1074,T,腾冲,TC,98.490967,25.020531,tengchong
2032,T,通海,TH,102.760039,24.112205,tonghai
2229,T,潼关,TG,110.24726,34.544515,tongguan
1008,T,铜川,TC,108.945152,34.896729,tongchuan
2216,T,太白,TB,107.316533,34.059215,taibai
2298,T,天祝藏族自治县,TZZZZZX,103.142034,36.971678,tianzhuzangzuzizhixian
2324,T,通渭,TW,105.250102,35.208922,tongwei
298,T,天水,TS,105.724861,34.580849,tianshui
2371,T,同仁,TR,102.017604,35.516337,tongren
2377,T,同德,TD,100.579465,35.254492,tongde
2399,T,天峻,TJ,99.02546,37.29494,tianjun
2408,T,同心,TX,105.914764,36.9829,tongxin
5898,T,铁门关,TMG,85.501218,41.827251,tiemenguan
2418,T,吐鲁番,TLF,89.184078,42.947613,tulufan
2421,T,托克逊,TKX,88.655771,42.793536,tuokexun
2470,T,塔什库尔干塔吉克自治县,TSKEGTJKZZX,75.228068,37.775437,tashikuergantajikezizhixian
2488,T,特克斯,TKS,81.840058,43.214861,tekesi
2490,T,塔城地区,TCDQ,82.985732,46.746301,tachengdiqu
2491,T,塔城,TC,82.983988,46.746281,tacheng
2495,T,托里,TL,83.60469,45.935863,tuoli
2507,T,图木舒克,TMSK,79.077978,39.867316,tumushuke
5905,T,台北,TB,121.520076,25.030724,taibei
1249,W,武邑,WY,115.892415,37.803774,wuyi
1250,W,武强,WQ,115.970236,38.03698,wuqiang
602,W,文安,WA,116.458481,38.87328,wenan
1210,W,望都,WD,115.154009,38.707448,wangdu
363,W,武安,WA,114.203758,36.696709,wuan
588,W,魏县,WX,114.93882,36.359909,weixian
1237,W,围场满族蒙古族自治县,WCMZMGZZZX,117.764086,41.949404,weichangmanzumengguzuzizhixian
1243,W,吴桥,WQ,116.391512,37.628182,wuqiao
1200,W,威县,WX,115.272749,36.983272,weixian
5013,W,无极,WJ,114.977845,38.176376,wuji
1307,W,五台,WT,113.259012,38.725711,wutai
1312,W,五寨,WZ,111.841015,38.912761,wuzhai
1332,W,文水,WS,112.032595,37.436314,wenshui
1298,W,万荣,WR,110.843561,35.417042,wanrong
1007,W,闻喜,WX,111.224716,35.356628,wenxi
1279,W,武乡,WX,112.8653,36.834315,wuxiang
1347,W,武川,WC,111.456563,41.094483,wuchuan
916,W,乌兰浩特,WLHT,122.093163,46.072819,wulanhaote
393,W,乌海,WH,106.795464,39.653839,wuhai
394,W,乌兰察布,WLCB,113.133759,40.993912,wulanchabu
1369,W,乌审旗,WSQ,108.840927,38.603703,wushenqi
1381,W,五原,WY,108.270658,41.097639,wuyuan
1383,W,乌拉特前旗,WLTQQ,108.656816,40.725209,wulateqianqi
1384,W,乌拉特中旗,WLTZQ,108.515255,41.57254,wulatezhongqi
1385,W,乌拉特后旗,WLTHQ,107.074941,41.084307,wulatehouqi
1355,W,翁牛特旗,WNTQ,119.022619,42.937128,wengniuteqi
375,W,瓦房店,WFD,121.97995,39.626438,wafangdian
824,W,汪清,WQ,129.771255,43.312809,wangqing
1505,W,五大连池,WDLC,126.197694,48.512688,wudalianchi
1506,W,望奎,WK,126.484191,46.83352,wangkui
701,W,五常,WC,127.167458,44.931911,wuchang
35,W,无锡,WX,120.31237,31.49099,wuxi
30,W,温州,WZ,120.699387,27.994921,wenzhou
1516,W,文成,WC,120.09245,27.789133,wencheng
1077,W,温岭,WL,121.385986,28.371799,wenling
1103,W,武义,WY,119.816513,28.892599,wuyi
38,W,芜湖,WH,118.433128,31.352461,wuhu
455,W,无为,WW,117.902237,31.303169,wuwei
1527,W,芜湖,WH,118.572301,31.145262,wuhu
463,W,涡阳,WY,116.215813,33.492851,woyang
489,W,望江,WJ,116.694229,30.12442,wangjiang
483,W,五河,WH,117.885292,33.145069,wuhe
1564,W,武夷山,WYS,118.032796,27.751733,wuyishan
1566,W,武平,WP,116.100928,25.08865,wuping
1577,W,武宁,WN,115.105646,29.260182,wuning
1620,W,万年,WN,117.07015,28.692589,wannian
1621,W,婺源,WY,117.86219,29.254015,wuyuan
1603,W,万载,WZ,114.449012,28.104528,wanzai
1599,W,万安,WA,114.784694,26.462085,wanan
34,W,威海,WH,122.121712,37.513481,weihai
964,W,微山,WS,117.12886,34.807178,weishan
983,W,汶上,WS,116.489166,35.732811,wenshang
48,W,潍坊,WF,119.161758,36.70686,weifang
1633,W,五莲,WL,119.206745,35.751936,wulian
990,W,无棣,WD,117.625771,37.769932,wudi
991,W,武城,WC,116.069229,37.213169,wucheng
1647,W,舞钢,WG,113.52625,33.302082,wugang
688,W,卫辉,WH,114.06459,35.398472,weihui
673,W,武陟,WZ,113.40184,35.099522,wuzhi
693,W,温县,WX,113.080566,34.940231,wenxian
654,W,尉氏,WS,114.19297,34.41161,weishi
677,W,舞阳,WY,113.609306,33.437649,wuyang
1683,W,五峰土家族自治县,WFTJZZZX,110.674938,30.199252,wufengtujiazuzizhixian
726,W,武穴,WX,115.561302,29.84433,wuxue
7,W,武汉,WH,114.305252,30.59276,wuhan
788,W,武冈,WG,110.631378,26.726589,wugang
557,W,五华,WH,115.776093,23.932541,wuhua
1736,W,翁源,WY,114.131289,24.353887,wengyuan
546,W,吴川,WC,110.778236,21.44182,wuchuan
1830,W,武宣,WX,109.66287,23.604162,wuxuan
243,W,梧州,WZ,111.279129,23.47703,wuzhou
282,W,文昌,WC,110.797737,19.543289,wenchang
1844,W,五指山,WZS,109.516662,18.776921,wuzhishan
581,W,万宁,WN,110.389748,18.795321,wanning
1132,W,巫山,WS,109.878799,31.074619,wushan
1134,W,巫溪,WX,109.57016,31.3986,wuxi
1867,W,旺苍,WC,106.290426,32.22833,wangcang
1892,W,武胜,WS,106.292473,30.344291,wusheng
1031,W,威远,WY,104.668854,29.52742,weiyuan
1906,W,汶川,WC,103.580675,31.47463,wenchuan
1895,W,万源,WY,108.037548,32.06777,wanyuan
1965,W,务川仡佬族苗族自治县,WCGLZMZZZX,107.887857,28.521567,wuchuangelaozumiaozuzizhixian
1976,W,威宁彝族回族苗族自治县,WNYZHZMZZZX,104.286523,26.859099,weiningyizuhuizumiaozuzizhixian
2014,W,瓮安,WA,107.478417,27.066339,wengan
1991,W,望谟,WM,106.091563,25.166667,wangmo
2079,W,武定,WD,102.406785,25.5301,wuding
2048,W,威信,WX,105.04869,27.843381,weixin
2089,W,文山壮族苗族自治州,WSZZMZZZZ,104.24401,23.36951,wenshanzhuangzumiaozuzizhizhou
293,W,文山,WS,104.233002,23.38678,wenshan
2105,W,巍山彝族回族自治县,WSYZHZZZX,100.30793,25.230909,weishanyizuhuizuzizhixian
2125,W,维西傈僳族自治县,WXLSZZZX,99.286355,27.180948,weixilisuzuzizhixian
306,W,渭南,WN,109.510147,34.499969,weinan
2265,W,吴堡,WB,110.739315,37.451925,wubao
2226,W,武功,WG,108.212857,34.259732,wugong
2243,W,吴起,WQ,108.176976,36.924852,wuqi
523,W,武威,WW,102.63797,37.9282,wuwei
2326,W,渭源,WY,104.211742,35.133023,weiyuan
2332,W,文县,WX,104.682448,32.942171,wenxian
2294,W,武山,WS,104.891696,34.721955,wushan
2397,W,乌兰,WL,98.479852,36.930389,wulan
396,W,吴忠,WZ,106.198792,37.997551,wuzhong
2436,W,温泉,WQ,81.03099,44.973751,wenquan
2439,W,尉犁,WL,86.263412,41.337428,weili
2447,W,温宿,WS,80.243273,41.272995,wensu
2451,W,乌什,WS,79.230805,41.21587,wushi
2458,W,乌恰,WQ,75.25969,39.716633,wuqia
2492,W,乌苏,WS,84.677624,44.430115,wusu
2508,W,五家渠,WJQ,87.526884,44.167401,wujiaqu
236,W,乌鲁木齐,WLMQ,87.616882,43.82663,wulumuqi
2417,W,乌鲁木齐,WLMQ,87.40931,43.47129,wulumuqi
1246,Y,永清,YQ,116.498089,39.319717,yongqing
591,Y,玉田,YT,117.738808,39.900501,yutian
1211,Y,易县,YX,115.501146,39.35297,yixian
1222,Y,蔚县,YX,114.582695,39.837181,yuxian
1223,Y,阳原,YY,114.167343,40.113419,yangyuan
589,Y,永年,YN,114.490952,36.77771,yongnianxian
